Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40
-0.3548957278730341,0.0030665843268841,0.1196939489355907,-0.1949112109267429,0.8848268987551025,1.033092668760308,0.8910747475587592,0.8944089117118054,-0.3011995942912782,2.6074038929070515,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.773738205635563,-0.1041589660278311,0.3867795707259598,-0.9523829901319868,-0.4703451415679587,1.1805991491767307,1.1152073618947331,0.540313446058851,-0.7192325287359919,0.8999502417789005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8834964309087061,1.1825476382287523,-0.6815629164355167,-1.126460355539403,-0.6933481355451713,-0.3521855821069634,-0.6404981170703965,0.7932387786681041,1.083534501056836,-0.957028319974361,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1477413983050004,1.745481777591008,-0.2809344837499629,-0.9523829901319868,-0.6075777532462434,0.3090282496727389,-0.5284318099024096,-0.2184625517689083,0.4303580409869708,-0.6096472144816809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1834576620236269,1.6650626148249714,-0.0138488619595938,-0.6700953705523928,-0.4874992180277443,-0.2681710215219576,-0.8272752956837082,-0.2690476182907589,0.613247449806533,-0.7840929435443095,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.009410162056956,-1.2032208571636631,-0.0138488619595938,-0.5618851163802151,-0.4531910651081731,2.098345990376298,-0.0801665812304615,-0.7243132169874146,-0.2489454774856889,1.3500353262868077,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7987395902386014,-0.0237398032617946,-0.1473916728547784,0.5672653619381607,0.0099689993060376,1.5301253745112968,0.8537193118360968,0.8438238451899547,-0.2228184190828943,0.1659188623465417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6370542112501834,1.6114498396476138,1.0544936252018826,-0.0631769884562657,0.3187423755821781,-0.3970788587554398,-1.7611611887502665,-1.0278236161185184,0.8483909754316845,-0.6745923776824864,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6335379689998624,1.4327405890564215,0.5203223816211444,0.1861770755057088,0.2158179168234646,-1.357153646509285,-1.5743840101369548,-0.0667073522033564,1.266423909876398,-0.0372235667350472,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.2763753318135975,-1.2657690948705802,0.2532367598307753,0.0120997100982926,0.6446698283181043,0.0127326237927946,-0.3416546312890978,-0.8760684165529664,-0.1444372438745105,-1.0997566437528752,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7558800737762497,-0.2918036791485829,0.2532367598307753,-0.4442652748887176,-0.0243391536135335,0.4860360261724458,1.2646291047853824,0.135632913884046,-1.032757229569527,1.2594141683321955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3013213322950943,0.5302588735709011,1.7222076796778056,-0.6371618149347735,0.0614312286853944,-0.0058660193901455,-1.1261187814650069,1.5014297099740128,1.344805085084782,0.0254560675168928,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7906341452402772,-0.2113845163825464,0.3867795707259598,-1.0700028316234842,-0.5389614474071011,0.0646805582003173,1.2272736690627202,0.2368030469277472,-0.980503112763938,3.470570422424733,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1844198542782258,-1.131737156927186,-1.0821913491210704,-1.0700028316234842,-0.7105022120049569,0.5719745843281007,0.2186769045508371,0.1862179804058966,0.0645792233478463,-0.6202196829097191,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.6121082107686864,1.4327405890564215,0.7874080034115135,-0.4677892431870171,0.1300475345245367,-1.0422593774464006,-1.798516624472929,-0.2184625517689083,1.344805085084782,-1.120146404292663,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9058883813944808,-1.0602534566907094,0.3867795707259598,1.7481685705127954,1.39944919254867,0.495014681502141,0.1813214688281748,-1.17957881568407,-0.7714866455415811,-0.0772479114983343,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0798804972396101,-0.8547378185108383,0.1196939489355907,0.0638524403545515,-0.916351129522384,-1.029432726975407,0.7042975689454475,-0.8254833500311158,-1.0066301711667325,0.0239457148843159,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.212992865253127,1.3880632764086236,-0.5480201055403321,-0.7594864500859309,-0.8648889001430272,-0.1405458493355747,-0.7152089885157212,0.4897283795370004,0.9790262674456576,-0.9071866830993244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9951790406910472,-0.4526420046806559,0.2532367598307753,0.2849777423585667,0.9191350516746736,-0.3707842252899037,1.2646291047853824,-0.2690476182907589,-1.2156466383890894,0.4460892756895511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3844309311025342,-0.9351569812768749,-0.5480201055403321,-1.2676041653292,-0.7962725943038849,2.7723864726269936,0.4801649546094734,-0.2690476182907589,-0.4318348863052512,0.7217286311348299,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8808869967914423,-0.6581576428605269,-0.5480201055403321,0.7366379336859171,0.3358964520419638,-1.0679126783883872,0.8163638761134344,-0.0667073522033564,-0.6147242951248134,0.4128615177728599,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1344170850721487,0.4945170234526627,1.1880364360970672,0.7272283463665973,1.8797633334226664,-0.8068903413036744,-0.6778535527930588,1.5520147764958634,1.1357886178624252,-1.1805605095957377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.3942390020850648,-0.4973193173284539,0.7874080034115135,-0.3642837826744993,0.0614312286853944,-1.2724977534007296,1.3766954119533694,-0.7748982835092652,-1.6598066312365976,0.2474779045056926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.033615506770021,-0.7832541182743614,2.5234645450489133,-0.5477707354012354,-0.0071850771537479,-1.378317619786424,0.7416530046681098,-3.4053217426454974,-2.966159551376328,-1.078611706896799,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2094212388812644,-0.6224157927422884,-0.5480201055403321,-0.2419591475233419,-0.4017288357288164,1.1709791613234857,0.8537193118360968,-0.0161222856815058,-0.6147242951248134,0.3660405861629769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3951458102181221,1.5042242892928983,-1.0821913491210704,0.3273208852955058,0.284434222662607,-0.4657014387752538,-0.3042991955664355,0.4897283795370004,0.6655015666121222,-0.6549577934589871,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.4906175300038147,-1.247898169811461,-0.8151057273307012,-0.7594864500859309,-0.3845747592690308,-0.307292305458487,0.0318997259375254,-0.0161222856815058,0.0907062817506409,-0.2026071800022145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3737160519869462,-0.8726087435699575,-0.5480201055403321,-0.4677892431870171,-0.2816503005103173,2.825617072081615,0.5922312617774604,-0.2690476182907589,-0.510216061513635,0.8433120180572679,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2620334422046052,-0.6938994929787653,-0.0138488619595938,-0.7030289261700121,-0.3502666063494596,1.7539504252301292,0.9284301832814216,-0.4713878843781615,-0.980503112763938,1.7072337238912372,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6415880298766449,-0.9708988313951132,-0.2809344837499629,0.4308263458080236,-0.2473421475907461,2.125281956365384,0.4428095188868111,-0.4713878843781615,-0.5363431199164296,-0.8158103488284237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.1298832664456872,-0.8726087435699575,0.7874080034115135,-0.985316545749606,-0.6933481355451713,-0.3284562787356259,0.6669421332227852,-1.483089214815174,-1.4246631056114465,0.255029667668577,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4202025789427024,1.6203853021771737,-0.8151057273307012,0.8918961244546938,0.3530505285017493,0.7515476909220062,-0.3416546312890978,0.2873881134495978,0.5871203914037384,-0.2879421037428076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9201748868819316,-1.3908655702844148,-0.5480201055403321,-1.126460355539403,-0.6933481355451713,0.6899797686612386,-0.2669437598437732,-0.1172924187252071,0.2735956905702031,0.3101575387576328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4022890629618474,0.601742573807378,1.3215792469922518,1.447061776294562,3.680941361700153,-0.4406894703568169,-1.1261187814650069,1.5520147764958634,1.5015674355015496,-1.137515459567297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6773042935952713,0.1907112974476359,1.4551220578874364,-0.2513687348426617,0.3015882991223926,0.6098132032175307,0.4054540831641487,1.0967491777992078,-0.0921831270689213,-0.7131063698131965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2058496125094017,-1.27470455740014,-0.6815629164355167,-0.985316545749606,-0.6418859061658145,-0.0090726820078938,-0.0428111455077992,-0.1172924187252071,0.0907062817506409,-0.6783682592639285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6584839694813592,-1.1496080819863057,1.588664868782621,0.0356236783965921,1.519527727767169,-0.7870090330736348,-0.4537209384570849,-2.393620412208485,-1.0850113463751163,-0.7425582461484455,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0513074862647089,-0.9887697564542324,-1.3492769709114394,-1.2676041653292,-0.7962725943038849,2.185567213579052,0.3307432117188241,0.3885582464932991,0.0907062817506409,1.2246760577829274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
