Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Soil_Type1,Soil_Type2,Soil_Type3,Soil_Type4,Soil_Type5,Soil_Type6,Soil_Type7,Soil_Type8,Soil_Type9,Soil_Type10,Soil_Type11,Soil_Type12,Soil_Type13,Soil_Type14,Soil_Type15,Soil_Type16,Soil_Type17,Soil_Type18,Soil_Type19,Soil_Type20,Soil_Type21,Soil_Type22,Soil_Type23,Soil_Type24,Soil_Type25,Soil_Type26,Soil_Type27,Soil_Type28,Soil_Type29,Soil_Type30,Soil_Type31,Soil_Type32,Soil_Type33,Soil_Type34,Soil_Type35,Soil_Type36,Soil_Type37,Soil_Type38,Soil_Type39,Soil_Type40,Cluster_Normalized,Cluster_PCA,Cover_Type
0.4094323157055727,-0.3096746042077021,-0.4144772946451475,0.5390365999802013,-0.7448103649245281,-0.5067467202824322,1.003141054726746,0.3885582464932991,-0.5885972367220188,-0.4193427827769954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1
-2.48001341913131,-1.0513179941611497,-1.0821913491210704,-0.4677892431870171,0.284434222662607,-0.4977680649527369,0.2933877759961618,0.1862179804058966,0.012325106542257,-1.231157322787063,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,6
0.620158271645469,1.7990945527683655,-0.1473916728547784,-0.8676967042581085,-0.5904236767864578,1.0375819964251558,-0.5284318099024096,-0.4208028178563108,0.2997227489729978,-0.0160786298789711,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1
0.080842689494209,-0.6581576428605269,-1.6163625927018086,0.3837784092114246,0.1643556874441079,1.6712185296922226,0.3307432117188241,0.6414835791025523,0.2213415737646139,3.324066217064777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2
0.5380108650926281,-0.6045448676831693,-1.0821913491210704,0.2332250121023078,-0.6933481355451713,1.280647022850478,0.6669421332227852,0.2873881134495978,-0.2489454774856889,-0.3030456300685764,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1
0.7380219419169364,-0.5151902423875732,-0.9486485382258858,-0.6700953705523928,-0.7276562884647425,1.0484846493255,0.7042975689454475,0.3885582464932991,-0.2750725358884835,-1.1299636964044126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1
-0.0013047170586318,0.9412901499306432,-0.1473916728547784,0.924829680072313,0.2158179168234646,2.070127359340113,-0.9019861671290328,1.1979193108429091,1.4231862602931658,2.029694010946399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2
-0.4549012662851882,-1.3551237201661763,-0.9486485382258858,0.2332250121023078,-0.0929554594526758,0.0762245436242112,-0.0428111455077992,0.1862179804058966,0.2735956905702031,1.189182770917371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2
-0.7549178815216507,-0.3096746042077021,-0.1473916728547784,-1.126460355539403,-0.6933481355451713,0.3603348515567119,1.0778519261720707,0.2873881134495978,-0.6931054703331972,2.2109363268556232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2
0.7130205573138979,1.5757079895293753,0.5203223816211444,1.7481685705127954,-1.328048964557238,0.9125221543329716,-1.3502513958009807,-0.4208028178563108,0.9006450922372737,0.6356385310779482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
1.3952011943396638,1.718675390002329,0.3867795707259598,0.9624680293495922,-0.5904236767864578,1.7481784325181822,-0.9766970385743576,-0.673728150465564,0.48261215779256,0.8614362496481903,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,2,1
0.680875919967134,-1.131737156927186,-0.2809344837499629,0.2849777423585667,-0.2473421475907461,0.3301922229498777,0.1439660331055124,-0.5219729509000121,-0.2750725358884835,-0.7478444803624645,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1
0.5558689969519414,-0.3990292295032982,-0.4144772946451475,-0.1290440996915043,-1.945595717109519,-0.4426134679274659,1.0404964904494085,0.2368030469277472,-0.6669784119304026,-0.4495498354285328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1
-0.49776078274754,-1.0066406815133515,1.0544936252018826,-0.5618851163802151,-0.2473421475907461,-0.5086707178530812,0.2560323402734994,-1.837184680468128,-1.2940278135974732,0.2814608387386723,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2
0.9773209088317338,0.1549694473293975,-0.2809344837499629,0.0638524403545515,-0.1101095359124614,1.1292925472927575,0.5548758260547981,1.1473342443210583,0.1690874569590247,0.0843598201873907,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1
-0.4120417498228365,1.584643452058935,-1.482819781806624,-1.2676041653292,-0.7962725943038849,2.28497375472925,-0.0054557097851368,0.5908985125807016,0.48261215779256,1.885455334535308,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2
0.4665783376553751,-1.1674790070454246,-0.1473916728547784,1.4564713636138815,-0.4531910651081731,1.0799099429794334,0.0318997259375254,-0.5725580174218627,-0.2489454774856889,1.0064301023755695,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2
0.8523139858165412,-0.4794483922693347,-0.2809344837499629,-0.5054275924642962,-0.5732696003266722,0.2827336162072027,1.0404964904494085,0.0344627808403447,-0.8237407623471703,2.4178546375186545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,4,1
0.5165811068614522,0.0388084344451226,0.7874080034115135,1.5176336811894604,0.5588994460191764,-0.4143948368912807,0.8910747475587592,0.8438238451899547,-0.4318348863052512,-0.9177591515273624,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2
0.8415991067009533,0.1281630597407187,-1.215734160016255,-0.7030289261700121,-0.6590399826256002,0.0319725994992845,0.4428095188868111,0.944993978233656,0.2735956905702031,0.5714485441934313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1
0.1487035905595994,1.673998077354531,1.3215792469922518,0.7272283463665973,0.07858530514518,0.4084347908229366,-1.8358720601955911,-1.4325041482933232,0.5871203914037384,-1.1269429911392588,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,1
-1.4799580350097683,-1.0245116065724709,0.1196939489355907,0.6237228858540795,-0.6933481355451713,-1.208364501045763,0.3307432117188241,-0.9266534830748172,-0.6931054703331972,-0.9358833831182848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2
0.1165589532128355,0.7357745117507721,0.5203223816211444,0.2049962501443484,0.1986638403636791,-0.7491704141842047,-1.0140524742970198,1.4508446434521622,1.5276944939043442,-1.062753004254742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
0.9987506670629098,0.9323546874010836,0.653865192516329,-0.5618851163802151,-0.2473421475907461,-0.6061532614326299,-1.5370285744142924,1.1979193108429091,1.815092136335085,0.5465277257559129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1
0.0701278103786211,-0.8994151311586364,0.2532367598307753,-0.9523829901319868,-0.5218073709473154,-0.3367936015417715,0.5922312617774604,-0.9266534830748172,-0.9543760543611431,-0.4978811196709926,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2
-1.269232079069872,-0.6670931053900865,-0.5480201055403321,0.830733806879115,-0.8134266707636704,0.2968429317252953,0.7790084403907721,-0.0161222856815058,-0.5624701783192242,0.5956141863146612,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1
0.7094489309420352,-0.1130944285573907,-0.6815629164355167,-0.4442652748887176,-0.5904236767864578,1.3653029159590335,0.8163638761134344,0.7426537121462535,-0.1966913606800997,-0.7168822513946387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1
0.8523139858165412,-0.4615774672102155,0.1196939489355907,0.7272283463665973,-0.1615717652918182,-0.6766998390230928,1.1899182333400578,-0.1678774852470577,-1.0850113463751163,-0.104434258884718,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,1
-0.1370265191894125,1.352321426290385,1.1880364360970672,0.6143132985347597,2.154228556779236,0.8676288776844951,-2.246781853144877,-0.1678774852470577,1.6322027275155226,-0.6640199092544483,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,2
-1.3299497273915373,-0.0594816533800331,-0.4144772946451475,-0.1290440996915043,0.3187423755821781,-0.7126144603418739,0.8537193118360968,0.7932387786681041,-0.2228184190828943,-0.1995864747370608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3
0.1594184696751873,1.539966139411137,0.7874080034115135,1.202412505992247,3.835328049838224,0.3398122108031227,-1.686450317304942,-0.5725580174218627,1.0574074426540414,-1.1156153463949323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,2
-1.7442583865276045,-0.2828682166190233,1.588664868782621,0.9906967913075516,0.284434222662607,-1.2186258214225578,1.5261171548440189,-0.6231430839437133,-1.921077215264544,-0.6209748592260075,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3
-1.6121082107686864,-0.4615774672102155,0.2532367598307753,-0.2795974968006211,0.5074372166398197,-0.9030902198361238,1.2272736690627202,-0.2690476182907589,-1.1895195799862948,-0.4669188907031668,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3
-0.3263227168981329,-0.7117704180378845,-0.6815629164355167,0.1203099642704702,0.1643556874441079,0.0627565606296683,0.7042975689454475,0.0344627808403447,-0.4318348863052512,-0.0009751035532024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2
-0.2548901894608799,-0.6045448676831693,-0.8151057273307012,0.5390365999802013,0.3873586814213205,0.3404535433266723,0.7416530046681098,0.1862179804058966,-0.3795807694996619,0.0450906517403921,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2
-0.7834908924965519,1.7812236277092464,-0.1473916728547784,-1.126460355539403,-0.6933481355451713,-0.7036358050121787,-0.5657872456250719,-0.3702177513344602,0.3258498073757924,-0.3196595090269219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
-1.5371040569595709,-0.7743186557448019,0.920950814306698,0.1485387262284296,0.6789779812376755,-0.9050142174067728,0.9284301832814216,-1.5842593478588751,-1.7120607480421868,-0.6949821382222741,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2
